Memory Length,4000,
Trigger Level,1.51900e+00,
Source,CH2,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,2.00000e+00,
Vertical Position,-1.92000e+00,
Horizontal Units,S,
Horizontal Scale,2.50000e-05,
Horizontal Position,7.1000000e-05,
Horizontal Mode,Main,
Sampling Period,1.00000e-07,
Firmware,V1.14,
Time, ,
Mode,Fast,
Waveform Data,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
41,
41,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
41,
41,
41,
41,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
41,
41,
41,
41,
41,
41,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
41,
41,
41,
41,
42,
42,
42,
42,
41,
41,
41,
41,
41,
41,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
41,
41,
41,
41,
42,
42,
41,
41,
41,
41,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
41,
41,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
41,
41,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
41,
41,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
41,
41,
42,
42,
41,
41,
42,
42,
41,
41,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
41,
41,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
42,
