Memory Length,4000,
Trigger Level,1.43900e+00,
Source,CH1,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,2.00000e+00,
Vertical Position,-8.00000e-02,
Horizontal Units,S,
Horizontal Scale,5.00000e-05,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Main,
Sampling Period,2.00000e-07,
Firmware,V1.14,
Time, ,
Mode,Fast,
Waveform Data,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
44,
44,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
42,
42,
42,
42,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
42,
42,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
43,
43,
43,
43,
42,
42,
43,
43,
42,
42,
43,
43,
43,
43,
42,
42,
43,
43,
